Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/23/2021,57.29,58.22,56.79,57.44,0.25,+0.44%,18513,142349
02/22/2021,55.73,57.61,55.73,57.19,1.37,+2.45%,28103,141779
02/19/2021,55.71,56.24,55.23,55.82,-0.23,-0.41%,26415,139586
02/18/2021,56.5,56.74,55.65,56.05,-0.14,-0.25%,20830,138833
02/17/2021,55.71,56.52,55.58,56.19,0.28,+0.50%,27422,137165
02/16/2021,55.96,56.09,55.51,55.91,0.09,+0.16%,18164,134701
02/15/2021,55.57,55.98,55.39,55.82,0.53,+0.96%,14450,133026
02/12/2021,54.53,55.61,54.34,55.29,0.53,+0.97%,21213,132948
02/11/2021,54.76,55.03,54.55,54.76,-0.21,-0.38%,9513,133519
02/10/2021,54.78,55.09,54.49,54.97,0.24,+0.44%,21580,133362
02/09/2021,54.58,54.88,54.33,54.73,0.3,+0.55%,29115,129628
02/08/2021,53.72,54.48,53.61,54.43,0.98,+1.83%,29583,129472
02/05/2021,53.34,53.77,53.21,53.45,0.29,+0.55%,21990,130956
02/04/2021,53.04,53.39,52.84,53.16,0.26,+0.49%,20523,133402
02/03/2021,52.5,53.13,52.45,52.9,0.39,+0.74%,22229,132262
02/02/2021,52.09,52.76,52.03,52.51,0.57,+1.10%,22135,133031
02/01/2021,50.93,52.01,50.86,51.94,0.9,+1.76%,16863,133441
01/29/2021,51.14,51.68,50.98,51.04,-0.1,-0.20%,17775,133122
01/28/2021,51.5,51.91,51.02,51.14,-0.44,-0.85%,17974,131831
01/27/2021,51.4,51.94,51.07,51.58,0.19,+0.37%,25025,131183
01/26/2021,51.54,51.85,51.3,51.39,-0.27,-0.52%,12978,130522
01/25/2021,51.35,51.74,51.04,51.66,0.33,+0.64%,17533,129435
01/22/2021,51.54,51.59,50.82,51.33,-0.45,-0.87%,21431,128618
01/21/2021,51.74,51.96,51.52,51.78,-0.06,-0.12%,18969,126209
01/20/2021,52.15,52.42,51.54,51.84,-0.21,-0.40%,25437,125572
01/19/2021,51.77,52.14,51.65,52.05,0.48,+0.93%,15084,125834
01/18/2021,51.71,51.92,51.4,51.57,-0.34,-0.65%,7093,126920
01/15/2021,52.58,52.58,51.5,51.91,-0.53,-1.01%,18822,127301
01/14/2021,52.18,52.61,51.99,52.44,0.19,+0.36%,26721,126641
01/13/2021,52.07,52.53,51.71,52.25,0.35,+0.67%,26096,126599
01/12/2021,51.44,52.21,51.29,51.9,0.53,+1.03%,19357,128380
01/11/2021,51.47,51.59,50.68,51.37,0.13,+0.25%,13729,129072
01/08/2021,50.4,51.56,50.4,51.24,0.79,+1.57%,22206,127408
01/07/2021,50.11,50.62,50,50.45,0.33,+0.66%,29215,126414
01/06/2021,50.28,50.77,49.31,50.12,-0.23,-0.46%,32423,125718
01/05/2021,49.48,51.45,49.27,50.35,0.98,+1.99%,33889,126509
01/04/2021,49.82,50.94,49.09,49.37,-0.42,-0.84%,19029,124178
"Downloaded from Barchart.com as of 03-14-2022 03:20pm CDT"
