Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/15/2020,62.15,62.15,62.15,62.15,0.1,+0.16%,19,147
04/14/2020,62.05,62.05,62.05,62.05,-1.4,-2.21%,15,148
04/13/2020,63.45,63.45,63.45,63.45,0,0.00%,0,139
04/09/2020,63.45,63.45,63.45,63.45,0.2,+0.32%,7,0
04/08/2020,63.25,63.25,63.25,63.25,-0.35,-0.55%,7,139
04/07/2020,63.6,63.6,63.6,63.6,0.85,+1.35%,19,0
04/06/2020,62.75,62.75,62.75,62.75,0.75,+1.21%,17,139
04/03/2020,62,62,62,62,0.3,+0.49%,5,139
04/02/2020,61.7,61.7,61.7,61.7,0.3,+0.49%,5,139
04/01/2020,61.4,61.4,61.4,61.4,-0.4,-0.65%,1,0
03/31/2020,61.8,61.8,61.8,61.8,0,0.00%,1,139
03/30/2020,61.8,61.8,61.8,61.8,-0.95,-1.51%,3,139
03/27/2020,62.75,62.75,62.75,62.75,-0.65,-1.03%,0,138
03/26/2020,63.4,63.4,63.4,63.4,-0.45,-0.70%,3,138
03/25/2020,63.85,63.85,63.85,63.85,0.6,+0.95%,3,138
03/24/2020,63.25,63.25,63.25,63.25,1.4,+2.26%,1,139
03/23/2020,61.85,61.85,61.85,61.85,-0.2,-0.32%,1,139
03/20/2020,62.05,62.05,62.05,62.05,0.35,+0.57%,3,140
03/19/2020,61.7,61.7,61.7,61.7,-1.3,-2.06%,3,140
03/18/2020,63,63,63,63,-0.15,-0.24%,12,138
03/17/2020,63.15,63.15,63.15,63.15,-0.3,-0.47%,1,126
03/16/2020,63.45,63.45,63.45,63.45,-0.15,-0.24%,1,125
03/13/2020,63.6,63.6,63.6,63.6,0.65,+1.03%,4,124
03/12/2020,62.95,62.95,62.95,62.95,-0.8,-1.25%,3,120
03/11/2020,63.75,63.75,63.75,63.75,-0.15,-0.23%,4,121
03/10/2020,63.9,63.9,63.9,63.9,0.7,+1.11%,3,120
03/09/2020,63.2,63.2,63.2,63.2,-1.5,-2.32%,3,120
03/06/2020,64.7,64.7,64.7,64.7,-1,-1.52%,0,119
03/05/2020,65.7,65.7,65.7,65.7,0.15,+0.23%,4,119
03/04/2020,65.55,65.55,65.55,65.55,-0.05,-0.08%,4,119
03/03/2020,65.6,65.6,65.6,65.6,0.4,+0.61%,8,119
03/02/2020,65.2,65.2,65.2,65.2,0.1,+0.15%,0,118
02/28/2020,65.1,65.1,65.1,65.1,0.1,+0.15%,2,118
02/27/2020,65,65,65,65,-0.6,-0.91%,2,118
02/26/2020,65.6,65.6,65.6,65.6,0.2,+0.31%,7,118
02/25/2020,65.4,65.4,65.4,65.4,0,0.00%,1,123
02/24/2020,65.4,65.4,65.4,65.4,-0.9,-1.36%,2,122
02/21/2020,66.3,66.3,66.3,66.3,-0.1,-0.15%,2,122
02/20/2020,66.4,66.4,66.4,66.4,-0.6,-0.90%,2,122
02/19/2020,67,67,67,67,-0.3,-0.45%,2,122
02/18/2020,67.3,67.3,67.3,67.3,-1.1,-1.61%,8,120
02/14/2020,68.4,68.4,68.4,68.4,0.6,+0.88%,0,0
02/13/2020,67.8,67.8,67.8,67.8,0.6,+0.89%,7,121
02/12/2020,67.2,67.2,67.2,67.2,0.5,+0.75%,7,121
02/11/2020,66.7,66.7,66.7,66.7,1,+1.52%,0,0
02/10/2020,65.7,65.7,65.7,65.7,-0.95,-1.43%,0,116
02/07/2020,66.65,66.65,66.65,66.65,-1.05,-1.55%,0,116
02/06/2020,67.7,67.7,67.7,67.7,-0.7,-1.02%,11,116
02/05/2020,68.4,68.4,68.4,68.4,0.45,+0.66%,11,116
02/04/2020,67.95,67.95,67.95,67.95,0.9,+1.34%,2,111
02/03/2020,67.05,67.05,67.05,67.05,0.15,+0.22%,5,110
01/31/2020,66.9,66.9,66.9,66.9,-0.05,-0.07%,7,110
01/30/2020,66.95,66.95,66.95,66.95,-1.3,-1.90%,5,111
01/29/2020,68.25,68.25,68.25,68.25,-0.85,-1.23%,5,111
01/28/2020,69.1,69.1,69.1,69.1,0.8,+1.17%,5,111
01/27/2020,68.3,68.3,68.3,68.3,0.5,+0.74%,10,112
01/24/2020,67.8,67.8,67.8,67.8,0.15,+0.22%,5,112
01/23/2020,67.65,67.65,67.65,67.65,0.6,+0.89%,15,107
01/22/2020,67.05,67.05,67.05,67.05,-0.65,-0.96%,15,107
01/21/2020,67.7,67.7,67.7,67.7,0.6,+0.89%,0,100
01/17/2020,67.1,67.1,67.1,67.1,-1.75,-2.54%,4,0
01/16/2020,68.85,68.85,68.85,68.85,-0.9,-1.29%,4,100
01/15/2020,69.75,69.75,69.75,69.75,0.05,+0.07%,3,99
01/14/2020,69.7,69.7,69.7,69.7,-2,-2.79%,11,101
01/13/2020,71.7,71.7,71.7,71.7,0.4,+0.56%,7,102
01/10/2020,71.3,71.3,71.3,71.3,0.3,+0.42%,0,101
01/09/2020,71,71,71,71,0.1,+0.14%,1,101
01/08/2020,70.9,70.9,70.9,70.9,0.05,+0.07%,1,101
01/07/2020,70.85,70.85,70.85,70.85,0.9,+1.29%,6,100
01/06/2020,69.95,69.95,69.95,69.95,0.3,+0.43%,6,100
01/03/2020,69.65,69.65,69.65,69.65,0.75,+1.09%,1,96
01/02/2020,68.9,68.9,68.9,68.9,0,0.00%,0,96
12/31/2019,68.9,68.9,68.9,68.9,0.1,+0.15%,5,0
12/30/2019,68.8,68.8,68.8,68.8,-0.7,-1.01%,5,96
12/27/2019,69.5,69.5,69.5,69.5,0,0.00%,0,91
12/26/2019,69.5,69.5,69.5,69.5,0,0.00%,0,91
12/24/2019,69.5,69.5,69.5,69.5,-0.2,-0.29%,0,0
12/23/2019,69.7,69.7,69.7,69.7,-0.75,-1.06%,0,91
12/20/2019,70.45,70.45,70.45,70.45,-0.75,-1.05%,0,91
12/19/2019,71.2,71.2,71.2,71.2,0.15,+0.21%,0,91
12/18/2019,71.05,71.05,71.05,71.05,-0.05,-0.07%,0,91
12/17/2019,71.1,71.1,71.1,71.1,0.15,+0.21%,0,91
12/16/2019,70.95,70.95,70.95,70.95,0.05,+0.07%,0,91
12/13/2019,70.9,70.9,70.9,70.9,-1.1,-1.53%,0,91
12/12/2019,72,72,72,72,0.9,+1.27%,0,0
12/11/2019,71.1,71.1,71.1,71.1,-0.05,-0.07%,0,91
12/10/2019,71.15,71.15,71.15,71.15,-0.15,-0.21%,0,91
12/09/2019,71.3,71.3,71.3,71.3,-0.3,-0.42%,0,91
12/06/2019,71.6,71.6,71.6,71.6,-1.2,-1.65%,0,91
12/05/2019,72.8,72.8,72.8,72.8,-0.55,-0.75%,0,91
12/04/2019,73.35,73.35,73.35,73.35,-0.4,-0.54%,0,91
12/03/2019,73.75,73.75,73.75,73.75,0.3,+0.41%,0,91
12/02/2019,73.45,73.45,73.45,73.45,-0.45,-0.61%,0,91
11/29/2019,73.9,73.9,73.9,73.9,-0.55,-0.74%,0,91
11/27/2019,74.45,74.45,74.45,74.45,0,0.00%,0,0
11/26/2019,74.45,74.45,74.45,74.45,-0.05,-0.07%,0,91
11/25/2019,74.5,74.5,74.5,74.5,-0.3,-0.40%,0,91
11/22/2019,74.8,74.8,74.8,74.8,-0.25,-0.33%,5,91
11/21/2019,75.05,75.05,75.05,75.05,0.35,+0.47%,0,96
11/20/2019,74.7,74.7,74.7,74.7,0.65,+0.88%,0,96
11/19/2019,74.05,74.05,74.05,74.05,0.45,+0.61%,0,96
11/18/2019,73.6,73.6,73.6,73.6,-1.15,-1.54%,0,96
11/15/2019,74.75,74.75,74.75,74.75,0.25,+0.34%,0,96
11/14/2019,74.5,74.5,74.5,74.5,0.35,+0.47%,0,96
11/13/2019,74.15,74.15,74.15,74.15,0.45,+0.61%,0,96
11/12/2019,73.7,73.7,73.7,73.7,0.55,+0.75%,0,96
11/11/2019,73.15,73.15,73.15,73.15,-0.5,-0.68%,0,96
11/08/2019,73.65,73.65,73.65,73.65,-0.15,-0.20%,0,96
11/07/2019,73.8,73.8,73.8,73.8,0.9,+1.23%,0,96
11/06/2019,72.9,72.9,72.9,72.9,-0.85,-1.15%,0,96
11/05/2019,73.75,73.75,73.75,73.75,0.3,+0.41%,0,96
11/04/2019,73.45,73.45,73.45,73.45,0.65,+0.89%,0,96
11/01/2019,72.8,72.8,72.8,72.8,0.3,+0.41%,0,96
10/31/2019,72.5,72.5,72.5,72.5,0.3,+0.42%,1,96
10/30/2019,72.2,72.2,72.2,72.2,-1.1,-1.50%,1,96
10/29/2019,73.3,73.3,73.3,73.3,-0.05,-0.07%,0,96
