Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/26/2021,8.183,8.183,8.183,8.183,-0.001,-0.01%,0,0
05/25/2021,8.184,8.184,8.184,8.184,0.195,+2.44%,0,0
05/24/2021,7.989,7.989,7.989,7.989,0.032,+0.40%,0,0
05/21/2021,7.957,7.957,7.957,7.957,-0.094,-1.17%,0,0
05/20/2021,8.051,8.051,8.051,8.051,0.376,+4.90%,0,0
05/19/2021,7.675,7.675,7.675,7.675,-0.551,-6.70%,0,0
05/18/2021,8.226,8.226,8.226,8.226,-0.235,-2.78%,0,0
05/17/2021,8.461,8.461,8.461,8.461,-0.131,-1.52%,0,0
05/14/2021,8.592,8.592,8.592,8.592,0.09,+1.06%,0,0
05/13/2021,8.502,8.502,8.502,8.502,-0.095,-1.11%,0,0
05/12/2021,8.597,8.597,8.597,8.597,0.156,+1.85%,0,0
05/11/2021,8.441,8.441,8.441,8.441,0.107,+1.28%,0,0
05/10/2021,8.334,8.334,8.334,8.334,0.326,+4.07%,0,0
05/07/2021,8.008,8.008,8.008,8.008,0.115,+1.46%,0,0
05/06/2021,7.893,7.893,7.893,7.893,0.098,+1.26%,0,0
05/05/2021,7.795,7.795,7.795,7.795,0.095,+1.23%,0,0
05/04/2021,7.7,7.7,7.7,7.7,-0.01,-0.13%,0,0
05/03/2021,7.71,7.71,7.71,7.71,0.046,+0.60%,0,0
04/30/2021,7.664,7.664,7.664,7.664,0.074,+0.97%,0,0
04/29/2021,7.59,7.59,7.59,7.59,0.142,+1.91%,0,0
04/28/2021,7.448,7.448,7.448,7.448,0.057,+0.77%,0,0
04/27/2021,7.391,7.391,7.391,7.391,0.096,+1.32%,0,0
04/26/2021,7.295,7.295,7.295,7.295,-0.014,-0.19%,0,0
04/23/2021,7.309,7.309,7.309,7.309,-0.084,-1.14%,0,0
04/22/2021,7.393,7.393,7.393,7.393,0.032,+0.43%,0,0
04/21/2021,7.361,7.361,7.361,7.361,-0.012,-0.16%,0,0
04/20/2021,7.373,7.373,7.373,7.373,-0.025,-0.34%,0,0
04/19/2021,7.398,7.398,7.398,7.398,0.084,+1.15%,0,0
04/16/2021,7.314,7.314,7.314,7.314,0.069,+0.95%,0,0
04/15/2021,7.245,7.245,7.245,7.245,0.087,+1.22%,0,0
04/14/2021,7.158,7.158,7.158,7.158,0.054,+0.76%,0,0
04/13/2021,7.104,7.104,7.104,7.104,-0.037,-0.52%,0,0
04/12/2021,7.141,7.141,7.141,7.141,0.087,+1.23%,0,0
04/09/2021,7.054,7.054,7.054,7.054,-0.026,-0.37%,0,0
04/08/2021,7.08,7.08,7.08,7.08,-0.066,-0.92%,0,0
04/07/2021,7.146,7.146,7.146,7.146,-0.06,-0.83%,0,0
04/06/2021,7.206,7.206,7.206,7.206,0.061,+0.85%,0,0
04/05/2021,7.145,7.145,7.145,7.145,0.039,+0.55%,0,0
04/02/2021,7.106,7.106,7.106,7.106,0,0.00%,0,0
04/01/2021,7.106,7.106,7.106,7.106,0.011,+0.16%,0,0
03/31/2021,7.095,7.095,7.095,7.095,0.064,+0.91%,0,0
