Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/02/2019,6.617,6.617,6.617,6.617,-0.131,-1.94%,0,0
07/01/2019,6.748,6.748,6.748,6.748,-0.036,-0.53%,0,0
06/27/2019,6.784,6.784,6.784,6.784,-0.058,-0.85%,0,0
06/26/2019,6.842,6.842,6.842,6.842,0.013,+0.19%,0,0
06/25/2019,6.829,6.829,6.829,6.829,-0.072,-1.04%,0,0
06/24/2019,6.901,6.901,6.901,6.901,0.225,+3.37%,0,0
06/20/2019,6.676,6.676,6.676,6.676,0.155,+2.38%,0,0
06/19/2019,6.521,6.521,6.521,6.521,-0.004,-0.06%,0,0
06/18/2019,6.525,6.525,6.525,6.525,-0.1,-1.51%,0,0
06/17/2019,6.625,6.625,6.625,6.625,-0.145,-2.14%,0,0
06/13/2019,6.77,6.77,6.77,6.77,0.018,+0.27%,0,0
06/12/2019,6.752,6.752,6.752,6.752,-0.01,-0.15%,0,0
06/11/2019,6.762,6.762,6.762,6.762,-0.239,-3.41%,0,0
06/10/2019,7.001,7.001,7.001,7.001,0.301,+4.49%,0,0
06/06/2019,6.7,6.7,6.7,6.7,-0.017,-0.25%,0,0
06/05/2019,6.717,6.717,6.717,6.717,0.021,+0.31%,0,0
06/04/2019,6.696,6.696,6.696,6.696,0.007,+0.10%,0,0
06/03/2019,6.689,6.689,6.689,6.689,-0.242,-3.49%,0,0
05/30/2019,6.931,6.931,6.931,6.931,-0.077,-1.10%,0,0
05/29/2019,7.008,7.008,7.008,7.008,0.064,+0.92%,0,0
05/23/2019,6.944,6.944,6.944,6.944,-0.053,-0.76%,0,0
05/22/2019,6.997,6.997,6.997,6.997,0.05,+0.72%,0,0
05/21/2019,6.947,6.947,6.947,6.947,0.001,+0.01%,0,0
05/20/2019,6.946,6.946,6.946,6.946,-0.093,-1.32%,0,0
05/16/2019,7.039,7.039,7.039,7.039,-0.103,-1.44%,0,0
05/15/2019,7.142,7.142,7.142,7.142,0.072,+1.02%,0,0
05/14/2019,7.07,7.07,7.07,7.07,0.057,+0.81%,0,0
05/13/2019,7.013,7.013,7.013,7.013,-0.143,-2.00%,0,0
05/09/2019,7.156,7.156,7.156,7.156,-0.051,-0.71%,0,0
05/08/2019,7.207,7.207,7.207,7.207,-0.005,-0.07%,0,0
05/07/2019,7.212,7.212,7.212,7.212,0.056,+0.78%,0,0
05/06/2019,7.156,7.156,7.156,7.156,0.188,+2.70%,0,0
05/02/2019,6.968,6.968,6.968,6.968,-0.122,-1.72%,0,0
05/01/2019,7.09,7.09,7.09,7.09,-0.121,-1.68%,0,0
04/30/2019,7.211,7.211,7.211,7.211,-0.096,-1.31%,0,0
04/29/2019,7.307,7.307,7.307,7.307,-0.094,-1.27%,0,0
04/25/2019,7.401,7.401,7.401,7.401,0.037,+0.50%,0,0
04/24/2019,7.364,7.364,7.364,7.364,0.001,+0.01%,0,0
04/23/2019,7.363,7.363,7.363,7.363,0.105,+1.45%,0,0
04/22/2019,7.258,7.258,7.258,7.258,-0.018,-0.25%,0,0
04/18/2019,7.276,7.276,7.276,7.276,-0.098,-1.33%,0,0
04/17/2019,7.374,7.374,7.374,7.374,0.058,+0.79%,0,0
04/16/2019,7.316,7.316,7.316,7.316,-0.049,-0.67%,0,0
04/15/2019,7.365,7.365,7.365,7.365,-0.077,-1.03%,0,0
04/11/2019,7.442,7.442,7.442,7.442,0.037,+0.50%,0,0
04/10/2019,7.405,7.405,7.405,7.405,-0.042,-0.56%,0,0
04/08/2019,7.447,7.447,7.447,7.447,0.201,+2.77%,0,0
04/04/2019,7.246,7.246,7.246,7.246,0.214,+3.04%,0,0
04/03/2019,7.032,7.032,7.032,7.032,0.109,+1.57%,0,0
04/02/2019,6.923,6.923,6.923,6.923,-0.087,-1.24%,0,0
04/01/2019,7.01,7.01,7.01,7.01,0.008,+0.11%,0,0
03/27/2019,7.002,7.002,7.002,7.002,0.14,+2.04%,0,0
03/26/2019,6.862,6.862,6.862,6.862,0.046,+0.67%,0,0
03/25/2019,6.816,6.816,6.816,6.816,-0.079,-1.15%,0,0
03/21/2019,6.895,6.895,6.895,6.895,-0.009,-0.13%,0,0
03/20/2019,6.904,6.904,6.904,6.904,0.066,+0.97%,0,0
03/19/2019,6.838,6.838,6.838,6.838,0.002,+0.03%,0,0
03/18/2019,6.836,6.836,6.836,6.836,-0.214,-3.04%,0,0
03/14/2019,7.05,7.05,7.05,7.05,-0.097,-1.36%,0,0
03/13/2019,7.147,7.147,7.147,7.147,-0.078,-1.08%,0,0
03/12/2019,7.225,7.225,7.225,7.225,-0.026,-0.36%,0,0
03/11/2019,7.251,7.251,7.251,7.251,-0.084,-1.15%,0,0
03/07/2019,7.335,7.335,7.335,7.335,-0.03,-0.41%,0,0
03/06/2019,7.365,7.365,7.365,7.365,-0.045,-0.61%,0,0
03/05/2019,7.41,7.41,7.41,7.41,-0.134,-1.78%,0,0
02/27/2019,7.544,7.544,7.544,7.544,0.155,+2.10%,0,0
02/26/2019,7.389,7.389,7.389,7.389,0.052,+0.71%,0,0
02/25/2019,7.337,7.337,7.337,7.337,-0.065,-0.88%,0,0
02/21/2019,7.402,7.402,7.402,7.402,-0.085,-1.14%,0,0
02/20/2019,7.487,7.487,7.487,7.487,0.094,+1.27%,0,0
02/19/2019,7.393,7.393,7.393,7.393,0.139,+1.92%,0,0
02/14/2019,7.254,7.254,7.254,7.254,-0.031,-0.43%,0,0
02/13/2019,7.285,7.285,7.285,7.285,0.075,+1.04%,0,0
02/12/2019,7.21,7.21,7.21,7.21,-0.065,-0.89%,0,0
02/11/2019,7.275,7.275,7.275,7.275,-0.154,-2.07%,0,0
02/07/2019,7.429,7.429,7.429,7.429,-0.063,-0.84%,0,0
02/06/2019,7.492,7.492,7.492,7.492,-0.002,-0.03%,0,0
02/05/2019,7.494,7.494,7.494,7.494,-0.076,-1.00%,0,0
02/04/2019,7.57,7.57,7.57,7.57,-0.093,-1.21%,0,0
01/31/2019,7.663,7.663,7.663,7.663,0.011,+0.14%,0,0
01/30/2019,7.652,7.652,7.652,7.652,-0.001,-0.01%,0,0
01/29/2019,7.653,7.653,7.653,7.653,0.036,+0.47%,0,0
01/28/2019,7.617,7.617,7.617,7.617,-0.083,-1.08%,0,0
01/24/2019,7.7,7.7,7.7,7.7,-0.143,-1.82%,0,0
01/23/2019,7.843,7.843,7.843,7.843,0.081,+1.04%,0,0
01/22/2019,7.762,7.762,7.762,7.762,-0.065,-0.83%,0,0
01/17/2019,7.827,7.827,7.827,7.827,0.196,+2.57%,0,0
01/16/2019,7.631,7.631,7.631,7.631,0.058,+0.77%,0,0
01/15/2019,7.573,7.573,7.573,7.573,0.033,+0.44%,0,0
01/14/2019,7.54,7.54,7.54,7.54,0.003,+0.04%,0,0
01/10/2019,7.537,7.537,7.537,7.537,0.936,+14.18%,0,0
03/09/2018,6.601,6.601,6.601,6.601,-0.007,-0.11%,0,0
03/08/2018,6.608,6.608,6.608,6.608,0.012,+0.18%,0,0
03/07/2018,6.596,6.596,6.596,6.596,-0.006,-0.09%,0,0
03/06/2018,6.602,6.602,6.602,6.602,0.074,+1.13%,0,0
03/05/2018,6.528,6.528,6.528,6.528,0.063,+0.97%,0,0
03/02/2018,6.465,6.465,6.465,6.465,0.073,+1.14%,0,0
03/01/2018,6.392,6.392,6.392,6.392,-0.039,-0.61%,0,0
02/28/2018,6.431,6.431,6.431,6.431,-0.044,-0.68%,0,0
02/27/2018,6.475,6.475,6.475,6.475,-0.041,-0.63%,0,0
02/26/2018,6.516,6.516,6.516,6.516,-0.041,-0.63%,0,0
02/23/2018,6.557,6.557,6.557,6.557,0,0.00%,0,0
02/22/2018,6.557,6.557,6.557,6.557,-0.001,-0.02%,0,0
02/21/2018,6.558,6.558,6.558,6.558,-0.015,-0.23%,0,0
02/20/2018,6.573,6.573,6.573,6.573,0.042,+0.64%,0,0
02/16/2018,6.531,6.531,6.531,6.531,0.032,+0.49%,0,0
02/15/2018,6.499,6.499,6.499,6.499,0.055,+0.85%,0,0
02/14/2018,6.444,6.444,6.444,6.444,0.071,+1.11%,0,0
02/13/2018,6.373,6.373,6.373,6.373,0.054,+0.85%,0,0
02/12/2018,6.319,6.319,6.319,6.319,0.007,+0.11%,0,0
02/09/2018,6.312,6.312,6.312,6.312,-0.084,-1.31%,0,0
02/08/2018,6.396,6.396,6.396,6.396,-0.138,-2.11%,0,0
02/07/2018,6.534,6.534,6.534,6.534,-0.051,-0.77%,0,0
02/06/2018,6.585,6.585,6.585,6.585,-0.024,-0.36%,0,0
02/05/2018,6.609,6.609,6.609,6.609,-0.097,-1.45%,0,0
02/02/2018,6.706,6.706,6.706,6.706,-0.054,-0.80%,0,0
02/01/2018,6.76,6.76,6.76,6.76,-0.011,-0.16%,0,0
01/31/2018,6.771,6.771,6.771,6.771,0.05,+0.74%,0,0
01/30/2018,6.721,6.721,6.721,6.721,-0.001,-0.01%,0,0
01/29/2018,6.722,6.722,6.722,6.722,-0.193,-2.79%,0,0
01/25/2018,6.915,6.915,6.915,6.915,0.017,+0.25%,0,0
01/24/2018,6.898,6.898,6.898,6.898,-0.044,-0.63%,0,0
01/23/2018,6.942,6.942,6.942,6.942,0.044,+0.64%,0,0
01/22/2018,6.898,6.898,6.898,6.898,0.073,+1.07%,0,0
01/19/2018,6.825,6.825,6.825,6.825,-0.024,-0.35%,0,0
01/18/2018,6.849,6.849,6.849,6.849,-0.019,-0.28%,0,0
01/17/2018,6.868,6.868,6.868,6.868,-0.09,-1.29%,0,0
01/16/2018,6.958,6.958,6.958,6.958,-0.118,-1.67%,0,0
01/12/2018,7.076,7.076,7.076,7.076,0.065,+0.93%,0,0
01/11/2018,7.011,7.011,7.011,7.011,-0.047,-0.67%,0,0
01/10/2018,7.058,7.058,7.058,7.058,0.082,+1.18%,0,0
01/09/2018,6.976,6.976,6.976,6.976,0.002,+0.03%,0,0
01/08/2018,6.974,6.974,6.974,6.974,0.004,+0.06%,0,0
01/05/2018,6.97,6.97,6.97,6.97,-0.019,-0.27%,0,0
01/04/2018,6.989,6.989,6.989,6.989,0.037,+0.53%,0,0
01/03/2018,6.952,6.952,6.952,6.952,-0.009,-0.13%,0,0
01/02/2018,6.961,6.961,6.961,6.961,0.053,+0.77%,0,0
12/29/2017,6.908,6.908,6.908,6.908,0.026,+0.38%,0,0
12/28/2017,6.882,6.882,6.882,6.882,0.048,+0.70%,0,0
12/27/2017,6.834,6.834,6.834,6.834,0.017,+0.25%,0,0
12/26/2017,6.817,6.817,6.817,6.817,0,0.00%,0,0
12/22/2017,6.817,6.817,6.817,6.817,-0.015,-0.22%,0,0
12/21/2017,6.832,6.832,6.832,6.832,-0.056,-0.81%,0,0
12/20/2017,6.888,6.888,6.888,6.888,0.091,+1.34%,0,0
12/19/2017,6.797,6.797,6.797,6.797,-0.006,-0.09%,0,0
12/18/2017,6.803,6.803,6.803,6.803,0.047,+0.70%,0,0
12/15/2017,6.756,6.756,6.756,6.756,-0.054,-0.79%,0,0
12/14/2017,6.81,6.81,6.81,6.81,0.071,+1.05%,0,0
12/13/2017,6.739,6.739,6.739,6.739,-0.068,-1.00%,0,0
12/12/2017,6.807,6.807,6.807,6.807,-0.063,-0.92%,0,0
12/11/2017,6.87,6.87,6.87,6.87,0.204,+3.06%,0,0
12/08/2017,6.666,6.666,6.666,6.666,-0.049,-0.73%,0,0
12/07/2017,6.715,6.715,6.715,6.715,0.027,+0.40%,0,0
12/06/2017,6.688,6.688,6.688,6.688,-0.093,-1.37%,0,0
12/05/2017,6.781,6.781,6.781,6.781,-0.035,-0.51%,0,0
12/04/2017,6.816,6.816,6.816,6.816,-0.007,-0.10%,0,0
12/01/2017,6.823,6.823,6.823,6.823,-0.014,-0.20%,0,0
11/30/2017,6.837,6.837,6.837,6.837,0.043,+0.63%,0,0
11/29/2017,6.794,6.794,6.794,6.794,0.034,+0.50%,0,0
11/28/2017,6.76,6.76,6.76,6.76,-0.039,-0.57%,0,0
11/27/2017,6.799,6.799,6.799,6.799,-0.01,-0.15%,0,0
11/24/2017,6.809,6.809,6.809,6.809,0.035,+0.52%,0,0
11/22/2017,6.774,6.774,6.774,6.774,0.003,+0.04%,0,0
11/21/2017,6.771,6.771,6.771,6.771,-0.003,-0.04%,0,0
11/20/2017,6.774,6.774,6.774,6.774,0.028,+0.42%,0,0
11/17/2017,6.746,6.746,6.746,6.746,0,0.00%,0,0
11/16/2017,6.746,6.746,6.746,6.746,0.017,+0.25%,0,0
11/15/2017,6.729,6.729,6.729,6.729,-0.012,-0.18%,0,0
11/14/2017,6.741,6.741,6.741,6.741,-0.041,-0.60%,0,0
11/13/2017,6.782,6.782,6.782,6.782,-0.016,-0.24%,0,0
11/10/2017,6.798,6.798,6.798,6.798,0.105,+1.57%,0,0
11/09/2017,6.693,6.693,6.693,6.693,0.105,+1.59%,0,0
11/08/2017,6.588,6.588,6.588,6.588,0.007,+0.11%,0,0
11/07/2017,6.581,6.581,6.581,6.581,0.037,+0.57%,0,0
11/06/2017,6.544,6.544,6.544,6.544,0.115,+1.79%,0,0
11/03/2017,6.429,6.429,6.429,6.429,-0.016,-0.25%,0,0
11/02/2017,6.445,6.445,6.445,6.445,-0.096,-1.47%,0,0
11/01/2017,6.541,6.541,6.541,6.541,-0.053,-0.80%,0,0
10/31/2017,6.594,6.594,6.594,6.594,0.032,+0.49%,0,0
10/30/2017,6.562,6.562,6.562,6.562,0.038,+0.58%,0,0
10/27/2017,6.524,6.524,6.524,6.524,-0.002,-0.03%,0,0
10/26/2017,6.526,6.526,6.526,6.526,-0.021,-0.32%,0,0
10/25/2017,6.547,6.547,6.547,6.547,0.086,+1.33%,0,0
10/24/2017,6.461,6.461,6.461,6.461,-0.04,-0.62%,0,0
10/23/2017,6.501,6.501,6.501,6.501,0.011,+0.17%,0,0
10/20/2017,6.49,6.49,6.486,6.49,-0.069,-1.05%,0,0
10/19/2017,6.559,6.559,6.559,6.559,-0.017,-0.26%,0,0
10/18/2017,6.576,6.576,6.576,6.576,0.036,+0.55%,0,0
10/17/2017,6.54,6.54,6.54,6.54,-0.041,-0.62%,0,0
10/16/2017,6.581,6.581,6.581,6.581,-0.064,-0.96%,0,0
10/13/2017,6.645,6.645,6.645,6.645,0.133,+2.04%,0,0
10/12/2017,6.512,6.512,6.512,6.512,0.03,+0.46%,0,0
10/11/2017,6.482,6.482,6.482,6.482,-0.007,-0.11%,0,0
10/10/2017,6.489,6.489,6.489,6.489,0.076,+1.19%,0,0
